"","year","cow_code","n_attacks","party_banVD","oilHM","popHM","polity2","ccode","ccodealp","code_wb","dd_cga","ht_region","country_name","civtot","ethviol","banethnic","banrelig","bansys","banall","govstruct","elecSystem","partybanIEP","elecleg","elecexec","unitary","PRsystem","Independent.Country","NewEthFrac","fd_n_attacks","d_civtot","lnoilcap","lnpop","partybanUni"
"2202",2005,461,0,0,0,6240000,-4,768,"TGO",768,0,4,0,0,0,"0","0","0","0","1","3","0","1","1","1",1,1,0.876600856073651,0,0,0,15.6464907403456,0
"2203",2006,461,0,0,0,6410000,-4,768,"TGO",768,0,4,0,0,0,"0","0","0","0","1","3","0","1","1","1",1,1,0.876824117165115,0,0,0,15.6733698288969,0
"2204",2007,461,0,0,NA,NA,-4,768,"TGO",768,0,4,0,0,0,"0","0","0","0","1","3","0","1","1","1",1,1,0.877093405769838,0,0,NA,NA,0
"2205",2008,461,0,0,NA,NA,-4,768,"TGO",768,0,4,0,0,0,"0","0","0","0","1","3","0","1","1","1",1,1,0.877408227393385,0,0,NA,NA,0
"2206",2009,461,0,0,NA,NA,-4,768,"TGO",768,NA,4,0,0,0,"0","0","0","0","1","3","0","1","1","1",1,1,0.877767058600914,0,0,NA,NA,0
"2207",2010,461,0,0,NA,NA,-2,768,"TGO",768,NA,4,0,0,0,"0","0","0","0","1","3","0","1","1","1",1,1,0.878167346895924,0,0,NA,NA,0
"2208",2011,461,0,0,NA,NA,-2,768,"TGO",768,NA,4,0,0,0,"0","0","0","0","1","3","0","1","1","1",1,1,0.87860522827371,0,0,NA,NA,0
"2209",2012,461,0,0,NA,NA,-2,768,"TGO",768,NA,4,0,0,0,"0","0","0","0","1","3","0","1","1","1",1,1,0.87907529803131,0,0,NA,NA,0
"2210",1980,475,0,0,17.4,74500000,7,566,"NGA",566,1,4,0,2,2,"0","0","1","0","3","2","1","1","1","0",0,1,0.862101529392227,0,1,2.33557019761317e-07,18.1263096833498,0
"2211",1981,475,0,0,16.7,76600000,7,566,"NGA",566,1,4,0,2,2,"0","0","1","0","3","2","1","1","1","0",0,1,0.861504684959819,0,1,2.18015641977343e-07,18.1541076347108,0
"2212",1982,475,0,0,16.5,78700000,7,566,"NGA",566,1,4,0,2,2,"0","0","1","0","3","2","1","1","1","0",0,1,0.860913262036733,0,1,2.09656902954123e-07,18.1811537133876,0
"2213",1983,475,0,0,16.75,80800000,7,566,"NGA",566,0,4,0,2,2,"0","0","1","0","3","2","1","1","1","0",0,1,0.860329359223881,0,1,2.07301958761379e-07,18.2074875234913,0
"2214",2000,475,1,0,22.5,1.25e+08,4,566,"NGA",566,1,4,0,1,1,"0","0","0","0","3","1","0","1","1","0",0,1,0.852598914957352,-5,1,1.7999998381628e-07,18.6438242952666,0
"2215",2001,475,2,0,22.5,1.28e+08,4,566,"NGA",566,1,4,0,4,4,"0","0","0","0","3","1","0","1","1","0",0,1,0.852297647851647,1,1,1.75781234550762e-07,18.6675408218839,0
"2216",2002,475,0,0,24,1.31e+08,4,566,"NGA",566,1,4,0,4,4,"0","0","0","0","3","1","0","1","1","0",0,1,0.852013565147684,-2,1,1.83206090169535e-07,18.6907078811654,0
"2217",2003,475,3,0,24,1.34e+08,4,566,"NGA",566,1,4,0,4,4,"0","0","0","0","3","1","0","1","1","0",0,1,0.851746321302887,3,1,1.7910446165411e-07,18.7133503579152,0
"2218",2004,475,2,0,25,1.38e+08,4,566,"NGA",566,1,4,0,4,4,"0","0","0","0","3","1","0","1","1","0",0,1,0.851495593681504,-1,1,1.81159403944428e-07,18.7427642431215,0
"2219",2005,475,1,0,35.255,1.41e+08,4,566,"NGA",566,1,4,0,1,1,"0","0","0","0","3","1","0","1","1","0",0,1,0.851261198451534,-1,1,2.5003542974358e-07,18.7642704483424,0
"2220",2006,475,12,0,35.876,1.44e+08,4,566,"NGA",566,1,4,0,1,1,"0","0","0","0","3","1","0","1","1","0",0,1,0.851042692908356,11,1,2.49138857817497e-07,18.7853238575403,0
"2221",2007,475,13,0,36.22,NA,4,566,"NGA",566,1,4,0,1,1,"0","0","0","0","3","1","0","1","1","0",0,1,0.850839613034944,1,1,NA,NA,0
"2222",2008,475,22,0,36.22,NA,4,566,"NGA",566,1,4,0,2,2,"0","0","0","0","3","1","0","1","1","0",0,1,0.85065153840001,9,1,NA,NA,0
"2223",2009,475,28,0,NA,NA,4,566,"NGA",566,NA,4,0,4,2,"0","0","0","0","3","1","0","1","1","0",0,1,0.850478101013941,6,1,NA,NA,0
"2224",2010,475,34,0,NA,NA,4,566,"NGA",566,NA,4,0,4,2,"0","0","0","0","3","1","0","1","1","0",0,1,0.850318717253464,6,1,NA,NA,0
"2225",2011,475,126,0,NA,NA,4,566,"NGA",566,NA,4,0,3,1,"0","0","0","0","3","1","0","1","1","0",0,1,0.85017285460831,92,1,NA,NA,0
"2226",2012,475,429,0,NA,NA,4,566,"NGA",566,NA,4,0,3,1,"0","0","0","0","3","1","0","1","1","0",0,1,0.850039888078571,303,1,NA,NA,0
"2227",1970,481,0,1,0.5,529000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3",".a",".a","1","1","0",1,1,0.782781309016648,NA,0,9.45179137473356e-07,13.1787437108404,NA
"2228",1971,481,0,1,0.7,540000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3",".a",".a","1","1","0",1,1,0.78371974068697,0,0,1.29629545611347e-06,13.1993244185405,NA
"2229",1972,481,0,1,0.75,552000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3",".a","1","1","1","0",1,1,0.784609247085116,0,0,1.35869472918326e-06,13.2213033252592,1
"2230",1973,481,0,1,1.1,565000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3",".a","1","1","1","0",1,1,0.785451411708416,0,0,1.94690075965767e-06,13.2445810101286,1
"2231",1974,481,0,1,1.5,580000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.786247617606504,0,0,2.58620355241029e-06,13.2707833825226,1
"2232",1975,481,0,1,1.75,595000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.786999365215355,0,0,2.94117214534341e-06,13.2963166845278,1
"2233",1976,481,0,1,2.2,611000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.787707963678697,0,0,3.60064818208483e-06,13.3228522381537,1
"2234",1977,481,0,1,2.125,627000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.788374712243395,0,0,3.3891489617085e-06,13.3487018196151,1
"2235",1978,481,0,1,2.05,645000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.78900077711721,0,0,3.17828952297936e-06,13.3770055957779,1
"2236",1979,481,0,1,1.97,663000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.78958725446338,0,0,2.97133796860006e-06,13.404530269168,1
"2237",1980,481,0,1,0.5,682000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.79013531857228,0,0,7.33137561254767e-07,13.4327849368256,1
"2238",1981,481,0,1,0.45,702000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.790645992475626,0,0,6.41025435555912e-07,13.4616886830079,1
"2239",1982,481,0,1,0.48,723000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.791120084629908,0,0,6.63900194483854e-07,13.4911645011409,1
"2240",1983,481,0,1,0.46,745000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.791558646057546,0,0,6.17449473886419e-07,13.5211394973617,1
"2241",1984,481,0,1,0.49,768000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.79196228603896,0,0,6.38020629741593e-07,13.5515450121298,1
"2242",1985,481,0,1,0.51,792000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.79233187557956,0,0,6.4393918670052e-07,13.5823166707966,1
"2243",1986,481,0,1,0.52,817000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.792667966700591,0,0,6.36474705561071e-07,13.6133943738421,1
"2244",1987,481,0,1,0.645,843000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.792971273159168,0,0,7.65124262561027e-07,13.644722236984,1
"2245",1988,481,0,1,0.645,869000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.793242029106098,0,0,7.42232175602054e-07,13.6750984042475,1
"2246",1989,481,0,1,0.72,897000,-9,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.793480976849929,0,0,8.02675263187994e-07,13.7068111410409,1
"2247",1990,481,0,1,0.733,926000,-6,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.79368819493666,0,0,7.91576360467633e-07,13.7386295136283,1
"2248",1991,481,0,0,0.73,957000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","1","3","2","1","1","1","0",0,1,0.793864142251092,0,0,7.62800127009543e-07,13.7715586704351,0
"2249",1992,481,0,0,0.73,988000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.79400890867704,0,0,7.38866123770621e-07,13.80343797673,0
"2250",1994,481,0,0,0.73,1053000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.794205466359699,0,0,6.93257119659956e-07,13.8671537911161,0
"2251",1995,481,0,0,1.34,1084000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.79425719524832,0,0,1.23616159753613e-06,13.8961684609817,0
"2252",1996,481,0,0,1.34,1115000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.794277810346462,0,0,1.20179299971874e-06,13.9243649628764,0
"2253",1997,481,1,0,1.34,1146000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.794267140580382,1,0,1.16928378408216e-06,13.9517881762568,0
"2254",1998,481,0,0,2.499,1176000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.79422486710946,-1,0,2.12499774215466e-06,13.9776294074407,0
"2255",1999,481,0,0,2.499,1205000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.794150685403805,0,0,2.07385677081634e-06,14.0019901249069,0
"2256",2000,481,0,0,2.499,1233000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.794044168459753,0,0,2.02676193630939e-06,14.0249607821465,0
"2257",2001,481,0,0,2.499,1261000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.793904756509923,0,0,1.9817585437898e-06,14.0474156149471,0
"2258",2002,481,0,0,2.499,1289000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.79373209801342,0,0,1.93871030060524e-06,14.0693772819213,0
"2259",2003,481,0,0,2.499,1316000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.793525354386518,0,0,1.89893436733111e-06,14.0901073908674,0
"2260",2004,481,0,0,2.499,1343000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.793283932623372,0,0,1.86075776238852e-06,14.1104164755054,0
"2261",2005,481,0,0,2.499,1369000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.793007073514408,0,0,1.82541834862345e-06,14.1295911042706,0
"2262",2006,481,0,0,2.499,1396000,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.792693823110012,0,0,1.79011301095607e-06,14.1491215623045,0
"2263",2007,481,0,0,2,NA,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.792343443567234,0,0,NA,NA,0
"2264",2008,481,0,0,2,NA,-4,266,"GAB",266,0,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.791954833594422,0,0,NA,NA,0
"2265",2009,481,0,0,NA,NA,3,266,"GAB",266,NA,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.791526988212959,0,0,NA,NA,0
"2266",2010,481,0,0,NA,NA,3,266,"GAB",266,NA,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.791058890412478,0,0,NA,NA,0
"2267",2011,481,0,0,NA,NA,3,266,"GAB",266,NA,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.790549357668452,0,0,NA,NA,0
"2268",2012,481,0,0,NA,NA,3,266,"GAB",266,NA,4,0,0,0,"0","0","0","0","3","2","0","1","1","0",0,1,0.789997164886077,0,0,NA,NA,0
"2269",1987,482,0,1,0,2805770,-7,140,"CAF",140,0,4,0,0,0,"0","0","1","0","1",".a","1","1","1","1",1,1,0.782638881966259,0,0,0,14.8471885690719,1
"2270",1988,482,0,1,0,2868201,-7,140,"CAF",140,0,4,0,0,0,"0","0","1","0","1",".a","1","1","1","1",1,1,0.783734626902875,0,0,0,14.8691955619279,1
"2271",1989,482,0,1,0,2934680,-7,140,"CAF",140,0,4,0,0,0,"0","0","1","0","1",".a","1","1","1","1",1,1,0.784763658382386,0,0,0,14.8921089763394,1
"2272",1990,482,0,1,0,3007984,-7,140,"CAF",140,0,4,0,0,0,"0","0","1","0","1",".a","1","1","1","1",1,1,0.785726320900811,0,0,0,14.9167806448888,1
"2273",1991,482,0,1,0,3088949,-6,140,"CAF",140,0,4,0,0,0,"0","0","1","0","1",".a","1","1","1","1",1,1,0.78662304845859,0,0,0,14.9433414615669,1
"2274",1992,482,0,1,0,3176177,-6,140,"CAF",140,0,4,0,0,0,"0","0","1","0","1",".a","1","1","1","1",1,1,0.78745384303188,0,0,0,14.9711888302749,1
"2275",1994,482,0,0,0,3359556,5,140,"CAF",140,1,4,0,0,0,"0","0","1","0","1",".a","1","1","1","1",1,1,0.788919052681696,0,0,0,15.0273193803506,0
"2276",1995,482,0,0,0,3449949,5,140,"CAF",140,1,4,0,0,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.78955400831034,0,0,0,15.0538700062896,0
"2277",1996,482,0,0,0,3538359,5,140,"CAF",140,1,4,0,0,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.790124097747283,0,0,0,15.0791736183111,0
"2278",1997,482,0,0,0,3625096,5,140,"CAF",140,1,4,0,0,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.79062946382831,0,0,0,15.1033913286789,0
"2279",1998,482,0,0,0,3708987,5,140,"CAF",140,1,4,0,0,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.791070348076007,0,0,0,15.1262693514777,0
"2280",1999,482,0,0,0,3788758,5,140,"CAF",140,1,4,0,0,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.791446951280905,0,0,0,15.1475488188663,0
"2281",2000,482,0,0,0,3863718,5,140,"CAF",140,1,4,0,0,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.791759423629428,0,0,0,15.1671404902848,0
"2282",2001,482,0,0,0,3933039,5,140,"CAF",140,1,4,1,1,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.792007755872439,0,1,0,15.1849229674594,0
"2283",2002,482,0,0,0,3997410,5,140,"CAF",140,1,4,1,1,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.792192163285422,0,1,0,15.2011572093655,0
"2284",2003,482,0,0,0,4059572,-1,140,"CAF",140,0,4,1,1,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.792312692183581,0,1,0,15.2165881073018,0
"2285",2005,482,0,0,0,4191429,-1,140,"CAF",140,0,4,0,0,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.792362379612076,0,0,0,15.2485522838733,0
"2286",2006,482,0,0,0,4264806,-1,140,"CAF",140,0,4,0,2,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.792291410683429,0,1,0,15.2659072513552,0
"2287",2007,482,1,0,NA,NA,-1,140,"CAF",140,0,4,0,2,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.792156713838456,1,1,NA,NA,0
"2288",2008,482,1,0,NA,NA,-1,140,"CAF",140,0,4,0,2,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.79195810158015,0,1,NA,NA,0
"2289",2009,482,0,0,NA,NA,-1,140,"CAF",140,NA,4,0,2,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.791695473300119,-1,1,NA,NA,0
"2290",2010,482,0,0,NA,NA,-1,140,"CAF",140,NA,4,0,2,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.79136874792523,0,1,NA,NA,0
"2291",2011,482,0,0,NA,NA,-1,140,"CAF",140,NA,4,0,2,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.790977771427764,0,1,NA,NA,0
"2292",2012,482,1,0,NA,NA,-1,140,"CAF",140,NA,4,0,2,0,"0","0","0","0","1","2","0","1","1","1",0,1,0.790522365471986,1,1,NA,NA,0
"2293",1970,483,0,1,0,3682355,-9,148,"TCD",148,0,4,0,4,0,"0","0","0","0","1","1","1","1","0","1",0,1,0.826138821498445,NA,1,0,15.1190630511194,1
"2294",1971,483,0,1,0,3771388,-9,148,"TCD",148,0,4,0,4,0,"0","0","0","0","1","1","1","1","0","1",0,1,0.827988794577054,0,1,0,15.1429536614276,1
"2295",1972,483,0,1,0,3866096,-9,148,"TCD",148,0,4,0,4,0,"0","0","1","0","1","1","1","1","0","1",0,1,0.829758539772577,0,1,0,15.1677557703097,1
"2296",1973,483,0,1,0,3963841,-9,148,"TCD",148,0,4,0,4,0,"0","0","1","0","1","1","1","1","0","1",0,1,0.831450023450428,0,1,0,15.1927240626286,1
"2297",1974,483,1,1,0,4060907,-9,148,"TCD",148,0,4,0,4,0,"0","0","1","0","1","1","1","1","0","1",0,1,0.833065403523244,1,1,0,15.2169169056428,1
"2298",1975,483,0,1,0,4154837,-7,148,"TCD",148,0,4,0,4,0,"0","0","1","0","1","1","1","1","0","1",0,1,0.834606637353057,-1,1,0,15.2397837556586,1
"2299",1990,483,0,1,0,6113075,-7,148,"TCD",148,0,4,0,4,0,"0","0","1","0","1","4","1","1","1","1",1,1,0.850151013134307,0,1,0,15.6259404778707,1
"2300",1997,483,0,0,0,7633404,-2,148,"TCD",148,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.853542856477295,0,0,0,15.8480444374554,0
"2301",1998,483,1,0,0,7892840,-2,148,"TCD",148,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.853869111046168,1,0,0,15.8814665773588,0
"2302",1999,483,1,0,0,8169479,-2,148,"TCD",148,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.854158860398589,0,0,0,15.915915694913,0
"2303",2000,483,0,0,0.9,8465430,-2,148,"TCD",148,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.854413018754085,-1,0,1.06314735581382e-07,15.9515013696603,0
"2304",2001,483,0,0,0.9,8782786,-2,148,"TCD",148,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.854632287976952,0,0,1.02473173580899e-07,15.9883042273514,0
"2305",2002,483,1,0,0.9,9118887,-2,148,"TCD",148,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.854817467011443,1,0,9.86962505201317e-08,16.0258583151294,0
"2306",2003,483,0,0,0.9,9465233,-2,148,"TCD",148,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.854969110784244,-1,0,9.50848179395616e-08,16.0631359593326,0
"2307",2004,483,0,0,0.9,9810218,-2,148,"TCD",148,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.855087896238463,0,0,9.174107630192e-08,16.0989350535169,0
"2308",2005,483,0,0,0.9,10145609,-2,148,"TCD",148,0,4,0,1,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.855174273766177,0,1,8.87083229717448e-08,16.1325515590116,0
"2309",2006,483,6,0,1.5,10468179,-2,148,"TCD",148,0,4,0,3,2,"0","0","0","0","1","1","0","1","1","1",0,1,0.85522878205554,6,1,1.43291387370036e-07,16.1638506422185,0
"2310",2007,483,2,0,1.5,NA,-2,148,"TCD",148,0,4,0,3,2,"0","0","0","0","1","1","0","1","1","1",0,1,0.855251669679789,-4,1,NA,NA,0
"2311",2008,483,3,0,1.5,NA,-2,148,"TCD",148,0,4,0,3,2,"0","0","0","0","1","1","0","1","1","1",0,1,0.855243317082714,1,1,NA,NA,0
"2312",2009,483,1,0,NA,NA,-2,148,"TCD",148,NA,4,0,3,2,"0","0","0","0","1","1","0","1","1","1",0,1,0.855204013468786,-2,1,NA,NA,0
"2313",2010,483,0,0,NA,NA,-2,148,"TCD",148,NA,4,0,3,2,"0","0","0","0","1","1","0","1","1","1",0,1,0.855133789615328,-1,1,NA,NA,0
"2314",2011,483,0,0,NA,NA,-2,148,"TCD",148,NA,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.855032834998276,0,0,NA,NA,0
"2315",2012,483,0,0,NA,NA,-2,148,"TCD",148,NA,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.854901137137881,0,0,NA,NA,0
"2316",1970,500,0,1,0,9442141,-7,800,"UGA",800,0,4,0,0,0,"0","0","0","1","1",".a","1","1","0","1",1,1,0.887726068138027,NA,0,0,16.0606933132537,1
"2317",1971,500,0,1,0,9726008,-7,800,"UGA",800,0,4,0,5,0,"0","0","0","1","1",".a","1","1","0","1",1,1,0.887589825083382,0,1,0,16.0903140924831,1
"2318",1980,500,0,0,0,12661019,3,800,"UGA",800,1,4,0,0,0,"0","0","1","0","1","2","1","1","0","1",0,1,0.886419447523555,-3,0,0,16.3540384611726,0
"2319",1981,500,20,0,0,13045039,3,800,"UGA",800,1,4,0,4,0,"0","0","1","0","1","2","1","1","0","1",0,1,0.886295949225196,20,1,0,16.3839184661997,0
"2320",1982,500,0,0,0,13439954,3,800,"UGA",800,1,4,0,4,0,"0","0","1","0","1","2","1","1","0","1",0,1,0.886173805358025,-20,1,0,16.4137424704344,0
"2321",1983,500,0,0,0,13855913,3,800,"UGA",800,1,4,0,4,0,"0","0","1","0","1","2","1","1","0","1",0,1,0.886053028265304,0,1,0,16.4442226308963,0
"2322",1984,500,2,0,0,14306468,3,800,"UGA",800,1,4,0,4,0,"0","0","1","0","1","2","1","1","0","1",0,1,0.885933678240554,2,1,0,16.4762223006622,0
"2323",1985,500,4,0,0,14800807,0,800,"UGA",800,0,4,0,4,0,"0","0","1","0","1","2","1","1","0","1",0,1,0.885815702549308,2,1,0,16.5101922642748,0
"2324",1989,500,9,1,0,17187128,-7,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","0","1",0,1,0.885358090918376,-3,1,0,16.6596712895205,1
"2325",1990,500,8,1,0,17840904,-7,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","0","1",0,1,0.885247322580831,-1,1,0,16.6970043564781,1
"2326",1991,500,0,1,0,18506565,-7,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","0","1",0,1,0.885138037148219,-8,1,0,16.7336360919638,1
"2327",1992,500,0,1,0,19185011,-7,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","0","1",0,1,0.885030171142603,0,1,0,16.7696398550276,1
"2328",1994,500,3,1,0,20554830,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","0","1",0,1,0.884818908333753,3,1,0,16.8386065077861,1
"2329",1995,500,7,1,0,21235089,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1",".a","1","1","1","1",1,1,0.884715535442086,4,1,0,16.8711655129145,1
"2330",1996,500,21,1,0,21907615,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.884613659263637,14,1,0,16.9023448512422,1
"2331",1997,500,16,1,0,22576101,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.884513270886366,-5,1,0,16.9324024268422,1
"2332",1998,500,15,1,0,23252340,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.884414451880016,-1,1,0,16.9619163300945,1
"2333",1999,500,10,1,0,23952752,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.884317121814963,-5,1,0,16.9915937812743,1
"2334",2000,500,18,1,0,24689655,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.884221296827872,8,1,0,17.0218948879552,1
"2335",2001,500,11,1,0,25467495,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.884126989328955,-7,1,0,17.0529134911177,1
"2336",2002,500,23,1,0,26284492,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.884034249007894,12,1,0,17.0844896654368,1
"2337",2003,500,28,1,0,27139128,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.88394305114426,5,1,0,17.116487082157,1
"2338",2004,500,10,1,0,28027594,-4,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.883853363716399,-18,1,0,17.1487000828532,1
"2339",2005,500,11,1,0,28947181,-1,800,"UGA",800,0,4,0,2,2,"0","0","1","0","1","1","1","1","1","1",0,1,0.883765285378197,1,1,0,17.1809833824579,1
"2340",2006,500,0,0,0,29898598,-1,800,"UGA",800,0,4,0,2,2,"0","0","0","0","1","1","0","1","1","1",0,1,0.883678688338259,-11,1,0,17.2133221476295,0
"2341",2007,500,0,0,NA,NA,-1,800,"UGA",800,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.883593645864604,0,0,NA,NA,0
"2342",2008,500,5,0,NA,NA,-1,800,"UGA",800,0,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.883510152669384,5,0,NA,NA,0
"2343",2009,500,0,0,NA,NA,-1,800,"UGA",800,NA,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.883428218309088,-5,0,NA,NA,0
"2344",2010,500,0,0,NA,NA,-1,800,"UGA",800,NA,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.883347809106426,0,0,NA,NA,0
"2345",2011,500,0,0,NA,NA,-1,800,"UGA",800,NA,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.883268983239915,0,0,NA,NA,0
"2346",2012,500,2,0,NA,NA,-1,800,"UGA",800,NA,4,0,0,0,"0","0","0","0","1","1","0","1","1","1",0,1,0.883191702891589,2,0,NA,NA,0
"2347",1970,501,0,1,0,11272998,-7,404,"KEN",404,0,4,0,0,0,"0","0","1","0","1","1","1","1","1","1",0,1,0.863714921289463,NA,0,0,16.2379208666116,1
"2348",1971,501,0,1,0,11679096,-7,404,"KEN",404,0,4,0,0,0,"0","0","1","0","1","1","1","1","1","1",0,1,0.863457177379841,0,0,0,16.2733111351088,1
"2349",1972,501,0,1,0,12106378,-7,404,"KEN",404,0,4,0,0,0,"0","0","1","0","1","1","1","1","1","1",0,1,0.863202778360557,0,0,0,16.3092429791327,1
