"","year","cow","wbcode","riots","antigov","country_name.x","country_id","country_abb.x","party_banVD","oilHM","popHM","polity2","ccode","country_name.y","ccodealp","code_wb","dd_cga","ht_region","country_name","country_abb.y","banethnic","banrelig","bansys","banall","govstruct","elecSystem","partybanIEP","elecleg","elecexec","unitary","PRsystem","NewEthFrac","partybanUni"
"17146",2006,900,"AUS",0,0,"Australia",67,"AUS",0,1.437,20701488,10,36,"Australia","AUS",36,1,5,"Australia","AUL","0","0","0","0","3","4",0,"1","0",0,1,0.202422880993244,0
"17147",2006,910,"PNG",0,0,"Papua New Guinea",93,"PNG",1,0.24,6201692,4,598,"Papua New Guinea","PNG",598,1,9,"Papua New Guinea","PNG","0","0","0","0","3","1",0,"1","0",0,0,NA,0
"17148",2006,920,"NZL",0,0,"New Zealand",185,"NZL",0,0.053,4184600,10,554,"New Zealand","NZL",554,1,5,"New Zealand","NEW","0","0","0","0","1","4",0,"1","0",1,1,0.433212185698926,0
"17150",2006,940,"SLB",2,0,"Solomon Islands",203,"SLB",0,NA,484022,8,90,"Solomon Islands","SLB",90,1,9,"Solomon Islands","SOL","0","0","0","0","3","2",0,"1","0",0,0,0.101553878754098,0
"17423",2007,2,"USA",0,3,"United States",20,"USA",0,21.757,NA,10,840,"United States","USA",840,1,5,"United States of America","USA","0","0","0","0","3","1",0,"1","1",0,0,0.487074686628692,0
"17424",2007,20,"CAN",0,0,"Canada",66,"CAN",0,179.21,NA,10,124,"Canada","CAN",124,1,5,"Canada","CAN","0","0","0","0","3","2",0,"1","0",0,0,0.721564604143045,0
"17426",2007,40,"CUB",0,0,"Cuba",155,"CUB",1,0.124,NA,-7,192,"Cuba","CUB",192,0,2,"Cuba","CUB","0","0","0","0","1","2",1,"1","0",1,0,0.508282877903092,1
"17427",2007,41,"HTI",0,1,"Haiti",26,"HTI",1,NA,NA,5,332,"Haiti","HTI",332,0,2,"Haiti","HAI","0","0","0","0","1","4",1,"1","1",1,1,0.105072033745797,1
"17428",2007,42,"DOM",0,0,"Dominican Republic",114,"DOM",0,NA,NA,8,214,"Dominican Republic","DOM",214,1,2,"Dominican Republic","DOM","0","0","0","0","1","3",0,"1","1",1,1,0.44736368309086,0
"17429",2007,51,"JAM",0,0,"Jamaica",120,"JAM",0,NA,NA,9,388,"Jamaica","JAM",388,1,10,"Jamaica","JAM","0","0","0","0","1","2",0,"1","0",1,0,0.221609353945695,0
"17430",2007,52,"TTO",0,0,"Trinidad and Tobago",135,"TTO",0,0.7283,NA,10,780,"Trinidad and Tobago","TTO",780,1,10,"Trinidad and Tobago","TRI","0","0","0","0","3","1",0,"1","0",0,0,0.651734537417714,0
"17438",2007,70,"MEX",0,0,"Mexico",3,"MEX",0,12.352,NA,8,484,"Mexico","MEX",484,1,2,"Mexico","MEX","0","0","0","0","3","4",0,"1","1",0,1,0.582343055147998,0
"17440",2007,90,"GTM",0,0,"Guatemala",78,"GTM",0,0.08307,NA,8,320,"Guatemala","GTM",320,1,2,"Guatemala","GUA","0","0","0","0","1","4",0,"1","1",1,1,0.525071158928868,0
"17441",2007,91,"HND",0,0,"Honduras",27,"HND",0,NA,NA,7,340,"Honduras","HND",340,1,2,"Honduras","HON","0","0","0","0","1","4",0,"1","1",1,1,0.218996364647473,0
"17442",2007,92,"SLV",0,0,"El Salvador",22,"SLV",0,NA,NA,7,222,"El Salvador","SLV",222,1,2,"El Salvador","SAL","0","0","0","0","1","3",0,"1","1",1,1,0.169010261836458,0
"17443",2007,93,"NIC",0,1,"Nicaragua",59,"NIC",0,NA,NA,9,558,"Nicaragua","NIC",558,1,2,"Nicaragua","NIC","0","0","0","0","1","3",0,"1","1",1,1,0.535389543469278,0
"17444",2007,94,"CRI",0,0,"Costa Rica",73,"CRI",0,NA,NA,10,188,"Costa Rica","CRI",188,1,2,"Costa Rica","COS","0","0","0","0","1","3",0,"1","1",1,1,0.381760941535291,0
"17445",2007,95,"PAN",0,0,"Panama",92,"PAN",0,NA,NA,9,591,"Panama","PAN",591,1,2,"Panama","PAN","0","0","0","0","1","4",0,"1","1",1,1,0.598816296888311,0
"17446",2007,100,"COL",0,0,"Colombia",15,"COL",0,1.453,NA,7,170,"Colombia","COL",170,1,2,"Colombia","COL","0","0","0","0","1","3",0,"1","1",1,1,0.642234223761615,0
"17447",2007,101,"VEN",0,2,"Venezuela",51,"VEN",0,80.012,NA,5,862,"Venezuela","VEN",862,1,2,"Venezuela","VEN","0","0","0","0","3","4",0,"1","1",0,1,0.51309083995312,0
"17448",2007,110,"GUY",0,0,"Guyana",166,"GUY",0,NA,NA,6,328,"Guyana","GUY",328,0,10,"Guyana","GUY","0","0","0","0","1","3",0,"1","0",1,1,0.687822882473463,0
"17449",2007,115,"SUR",0,0,"Suriname",4,"SUR",0,0.111,NA,5,740,"Suriname","SUR",740,1,10,"Suriname","SUR","0","0","0","0","1","3",0,"1","0",1,1,NA,0
"17450",2007,130,"ECU",1,1,"Ecuador",75,"ECU",0,4.517,NA,5,218,"Ecuador","ECU",218,1,2,"Ecuador","ECU","0","0","0","0","1","3",0,"1","1",1,1,0.558046958249616,0
"17451",2007,135,"PER",0,0,"Peru",30,"PER",0,0.9296,NA,9,604,"Peru","PER",604,1,2,"Peru","PER","0","0","0","0","1","3",0,"1","1",1,1,0.620277186664198,0
"17452",2007,140,"BRA",0,0,"Brazil",19,"BRA",0,11.77264,NA,8,76,"Brazil","BRA",76,1,2,"Brazil","BRA","0","0","0","0","3","4",0,"1","1",0,1,0.558407324340398,0
"17453",2007,145,"BOL",2,2,"Bolivia",25,"BOL",0,0.44,NA,8,68,"Bolivia","BOL",68,1,2,"Bolivia","BOL","0","0","0","0","1","4",0,"1","1",1,1,0.57732324211106,0
"17454",2007,150,"PRY",0,0,"Paraguay",189,"PRY",0,NA,NA,8,600,"Paraguay","PRY",600,1,2,"Paraguay","PAR","0","0","0","0","1","3",0,"1","1",1,1,0.169218740147356,0
"17455",2007,155,"CHL",0,0,"Chile",72,"CHL",0,0.15,NA,10,152,"Chile","CHL",152,1,2,"Chile","CHL","0","0","0","0","1","4",0,"1","1",1,1,0.448236075978163,0
"17456",2007,160,"ARG",0,0,"Argentina",37,"ARG",0,2.468,NA,8,32,"Argentina","ARG",32,1,2,"Argentina","ARG","0","0","0","0","3","3",0,"1","1",0,1,0.143759066871838,0
"17457",2007,165,"URY",0,5,"Uruguay",102,"URY",0,NA,NA,10,858,"Uruguay","URY",858,1,2,"Uruguay","URU","0","0","0","0","3","3",0,"1","1",0,1,0.17967234955349,0
"17458",2007,200,"GBR",0,0,"United Kingdom",101,"GBR",0,3.875,NA,10,826,"United Kingdom","GBR",826,1,5,"United Kingdom","UKG","0","0","0","0","1","1",0,"1","0",1,0,0.378497718892897,0
"17459",2007,205,"IRL",0,0,"Ireland",81,"IRL",0,NA,NA,10,372,"Ireland","IRL",372,1,5,"Ireland","IRE","0","0","0","0","1","3",0,"1","1",1,1,0.157394441964732,0
"17460",2007,210,"NLD",0,0,"Netherlands",91,"NLD",0,0.1,NA,10,528,"Netherlands","NLD",528,1,5,"Netherlands","NTH","0","0","0","0","3","3",0,"1","0",0,1,0.260421214223373,0
"17461",2007,211,"BEL",0,0,"Belgium",148,"BEL",0,NA,NA,8,56,"Belgium","BEL",56,1,5,"Belgium","BEL","0","0","0","0","3","3",0,"1","0",0,1,0.58561532564182,0
"17463",2007,220,"FRA",3,0,"France",76,"FRA",0,0.1215,NA,9,250,"France (1963-)","FRA",250,1,5,"France","FRN","0","0","0","0","1","2",0,"1","1",1,0,NA,0
"17466",2007,225,"CHE",0,0,"Switzerland",6,"CHE",0,NA,NA,10,756,"Switzerland","CHE",756,1,5,"Switzerland","SWZ","0","0","0","0","2","2",0,"1","0",0,0,0.34944498931168,0
"17467",2007,230,"ESP",0,1,"Spain",96,"ESP",0,0.15,NA,10,724,"Spain","ESP",724,1,5,"Spain","SPN","0","0","0","0","1","4",0,"1","0",1,1,0.652151903651258,0
"17468",2007,235,"PRT",0,1,"Portugal",21,"PRT",0,NA,NA,10,620,"Portugal","PRT",620,1,5,"Portugal","POR","0","0","0","0","1","3",0,"1","1",1,1,0.131000190935036,0
"17469",2007,255,"DEU",0,1,"Germany",77,"DEU",0,0.367,NA,10,276,"Germany","DEU",276,1,5,"Germany","GMY","0","0","1","0","3","4",1,"1","0",0,1,NA,0
"17470",2007,290,"POL",0,1,"Poland",17,"POL",0,0.096375,NA,10,616,"Poland","POL",616,1,1,"Poland","POL","0","0","1","0","1","4",1,"1","1",1,1,0.0502933840196056,0
"17471",2007,305,"AUT",0,0,"Austria",144,"AUT",0,0.05,NA,10,40,"Austria","AUT",40,1,5,"Austria","AUS","0","0","0","0","3","3",0,"1","1",0,1,0.215413848961618,0
"17472",2007,310,"HUN",0,0,"Hungary",210,"HUN",0,0.02018,NA,10,348,"Hungary","HUN",348,1,1,"Hungary","HUN","0","0","0","0","1","4",0,"1","0",1,1,0.186643965144662,0
"17473",2007,316,"CZE",0,0,"Czech Republic",157,"CZE",0,0.015,NA,8,203,"Czech Republic","CZE",203,1,1,"Czech Republic","CZR","0","0","0","0","3","3",0,"1","0",0,1,0.291231696820176,0
"17474",2007,317,"SVK",0,0,"Slovakia",201,"SVK",0,0.009,NA,10,703,"Slovakia","SVK",703,1,1,"Slovakia","SLO","0","0","0","0","1","3",0,"1","1",1,1,0.242999101999132,0
"17475",2007,325,"ITA",0,0,"Italy",82,"ITA",0,0.6,NA,10,380,"Italy","ITA",380,1,5,"Italy","ITA","0","0","0","0","3","3",0,"1","0",0,1,0.0990377299770224,0
"17479",2007,339,"ALB",0,0,"Albania",12,"ALB",0,0.19813,NA,9,8,"Albania","ALB",8,1,1,"Albania","ALB","0","0","0","0","1","4",0,"1","0",1,1,0.127825999685829,0
"17481",2007,343,"MKD",0,0,"Macedonia",176,"MKD",0,NA,NA,9,807,"Macedonia","MKD",807,1,1,"Macedonia","MAC","0","0","0","0","1","4",0,"1","1",1,1,0.550145064997547,0
"17482",2007,344,"HRV",0,0,"Croatia",154,"HRV",0,0.07432,NA,9,191,"Croatia","HRV",191,1,1,"Croatia","CRO","0","0","0","0","1","3",0,"1","1",1,1,0.206285535055668,0
"17483",2007,346,"BIH",0,0,"Bosnia and Herzegovina",150,"BIH",0,NA,NA,NA,70,"Bosnia and Herzegovina","BIH",70,0,1,"Bosnia and Herzegovina","BOS","0","0","0","0","3","3",0,"1","1",0,1,0.645687839916676,0
"17484",2007,349,"SVN",0,0,"Slovenia",202,"SVN",0,NA,NA,10,705,"Slovenia","SVN",705,1,1,"Slovenia","SLV","0","0","0","0","1","4",0,"1","1",1,1,0.241765569769496,0
"17485",2007,350,"GRC",0,0,"Greece",164,"GRC",0,0.005,NA,10,300,"Greece","GRC",300,1,5,"Greece","GRC","0","0","0","0","3","3",0,"1","0",0,1,0.132180191543727,0
"17486",2007,352,"CYP",0,0,"Cyprus",156,"CYP",0,NA,NA,10,196,"Cyprus (1975-)","CYP",196,1,3,"Cyprus","CYP","0","0","0","0","3","3",0,"1","1",0,1,0.345799168809233,0
"17487",2007,355,"BGR",0,0,"Bulgaria",152,"BGR",0,0.015,NA,9,100,"Bulgaria","BGR",100,1,1,"Bulgaria","BUL","1","0","0","0","1","4",1,"1","1",1,1,0.28379410658037,0
"17488",2007,359,"MDA",0,0,"Moldova",126,"MDA",0,NA,NA,9,498,"Moldova","MDA",498,1,1,"Moldova","MLD","0","0","0","0","3","3",0,"1","0",0,1,0.468502130986904,0
"17489",2007,360,"ROM",0,0,"Romania",190,"ROU",0,0.6,NA,9,642,"Romania","ROU",642,1,1,"Romania","ROM","0","0","0","0","1","4",0,"1","1",1,1,0.202756009131538,0
"17490",2007,365,"RUS",0,1,"Russia",11,"RUS",1,60,NA,4,643,"Russia","RUS",643,0,1,"Russia","RUS","0","1","1","0","3","4",1,"1","1",0,1,1,1
"17491",2007,366,"EST",1,1,"Estonia",161,"EST",0,NA,NA,9,233,"Estonia","EST",233,1,1,"Estonia","EST","0","0","0","0","1","3",0,"1","0",1,1,0.475549309454489,0
"17492",2007,367,"LVA",0,1,"Latvia",84,"LVA",0,NA,NA,8,428,"Latvia","LVA",428,1,1,"Latvia","LAT","0","0","0","0",".a","3",0,"1","0",NA,1,0.564904426128178,0
"17493",2007,368,"LTU",0,0,"Lithuania",173,"LTU",0,0.012,NA,10,440,"Lithuania","LTU",440,1,1,"Lithuania","LIT","0","0","0","0","1","4",0,"1","1",1,1,0.300368457836391,0
"17494",2007,369,"UKR",0,0,"Ukraine",100,"UKR",0,0.395,NA,7,804,"Ukraine","UKR",804,1,1,"Ukraine","UKR","0","0","0","0","3","4",0,"1","1",0,1,0.387334820955953,0
"17495",2007,370,"BLR",0,0,"Belarus",107,"BLR",0,0.198,NA,-7,112,"Belarus","BLR",112,0,1,"Belarus","BLR","0","0","0","0","1","2",0,"1","1",1,0,0.323138705662157,0
"17496",2007,371,"ARM",0,0,"Armenia",105,"ARM",0,NA,NA,5,51,"Armenia","ARM",51,1,1,"Armenia","ARM","0","0","0","0","1","4",0,"1","1",1,1,0.0589585679019271,0
"17497",2007,372,"GEO",1,1,"Georgia",118,"GEO",0,0.035,NA,6,268,"Georgia","GEO",268,1,1,"Georgia","GRG","0","0","0","0","1","4",0,"1","1",1,1,0.404592917346848,0
"17498",2007,373,"AZE",0,0,"Azerbaijan",106,"AZE",1,7,NA,-7,31,"Azerbaijan","AZE",31,0,1,"Azerbaijan","AZE","0","0","0","0","1","2",0,"1","1",1,0,0.145888966528553,0
"17499",2007,375,"FIN",0,0,"Finland",163,"FIN",0,NA,NA,10,246,"Finland","FIN",246,1,5,"Finland","FIN","0","0","0","0","3","3",0,"1","1",0,1,0.135195066697244,0
"17500",2007,380,"SWE",0,0,"Sweden",5,"SWE",0,NA,NA,10,752,"Sweden","SWE",752,1,5,"Sweden","SWD","0","0","0","0","1","3",0,"1","0",1,1,0.205171784614513,0
"17501",2007,385,"NOR",0,0,"Norway",186,"NOR",0,7.8493,NA,10,578,"Norway","NOR",578,1,5,"Norway","NOR","0","0","0","0","1","3",0,"1","0",1,1,0.123099267897314,0
"17502",2007,390,"DNK",1,1,"Denmark",158,"DNK",0,1.277,NA,10,208,"Denmark","DNK",208,1,5,"Denmark","DEN","0","0","0","0","1","3",0,"1","0",1,1,0.134812320530998,0
"17506",2007,404,"GNB",1,3,"Guinea-Bissau",119,"GNB",0,NA,NA,6,624,"Guinea-Bissau","GNB",624,1,4,"Guinea-Bissau","GNB","0","0","0","0","1","3",0,"1","1",1,1,0.808400910920792,0
"17507",2007,411,"GNQ",0,0,NA,NA,NA,NA,NA,NA,NA,226,"Equatorial Guinea","GNQ",226,0,4,"Equatorial Guinea","EQG","0","0","0","0","1","3",0,"1","1",1,1,NA,NA
"17508",2007,420,"GMB",0,0,"Gambia",117,"GMB",0,NA,NA,-5,270,"Gambia","GMB",270,0,4,"Gambia","GAM","0","0","0","0","1","1",0,"1","1",1,0,0.761578448005185,0
"17509",2007,432,"MLI",0,0,"Mali",28,"MLI",0,NA,NA,7,466,"Mali","MLI",466,1,4,"Mali","MLI","0","0","0","0","1","4",0,"1","1",1,1,0.852435065880916,0
"17510",2007,433,"SEN",0,0,"Senegal",31,"SEN",0,0,NA,7,686,"Senegal","SEN",686,1,4,"Senegal","SEN","0","0","0","0","1","4",0,"1","1",1,1,0.756264255588596,0
"17511",2007,434,"BEN",0,0,"Benin",52,"BEN",0,0.008,NA,7,204,"Benin","BEN",204,1,4,"Benin","BEN","0","0","0","0","1","3",0,"1","1",1,1,0.770812389964526,0
"17512",2007,435,"MRT",0,0,"Mauritania",65,"MRT",1,0.1,NA,4,478,"Mauritania","MRT",478,1,4,"Mauritania","MAA","0","0","0","0","1","4",0,"1","1",1,1,0.706495127566627,0
"17513",2007,436,"NER",0,0,"Niger",60,"NER",0,NA,NA,6,562,"Niger","NER",562,1,4,"Niger","NIR","0","0","0","0","1","3",0,"1","1",1,1,0.666956591713795,0
"17514",2007,437,"CIV",0,0,"Ivory Coast",64,"CIV",0,0.1,NA,0,384,"Cote d'Ivoire","CIV",384,0,4,"Ivory Coast","CDI","1","0","0","0","1","2",1,"1","1",1,0,0.73287354761112,0
"17515",2007,438,"GIN",0,0,"Guinea",63,"GIN",0,NA,NA,-1,324,"Guinea","GIN",324,0,4,"Guinea","GUI","0","0","0","0","1","4",0,"1","1",1,1,0.731520555006287,0
"17516",2007,439,"BFA",0,0,"Burkina Faso",54,"BFA",0,NA,NA,0,854,"Burkina Faso","BFA",854,0,4,"Burkina Faso","BFO","0","0","0","0","1","3",0,"1","1",1,1,0.766577595193204,0
"17517",2007,450,"LBR",0,0,"Liberia",86,"LBR",0,NA,NA,6,430,"Liberia","LBR",430,1,4,"Liberia","LBR","0","0","0","0","1","3",0,"1","1",1,1,0.888819878176256,0
"17518",2007,451,"SLE",0,0,"Sierra Leone",95,"SLE",0,NA,NA,7,694,"Sierra Leone","SLE",694,1,4,"Sierra Leone","SIE","0","0","0","0","1","3",0,"1","1",1,1,0.800893898856762,0
"17519",2007,452,"GHA",0,0,"Ghana",7,"GHA",0,0.015,NA,8,288,"Ghana","GHA",288,1,4,"Ghana","GHA","0","0","0","0","1","1",0,"1","1",1,0,0.736217194559903,0
"17520",2007,461,"TGO",0,0,"Togo",134,"TGO",0,NA,NA,-4,768,"Togo","TGO",768,0,4,"Togo","TOG","0","0","0","0","1","3",0,"1","1",1,1,0.877093405769838,0
"17521",2007,471,"CMR",0,0,"Cameroon",108,"CMR",0,0.4,NA,-4,120,"Cameroon","CMR",120,0,4,"Cameroon","CAO","0","0","0","0","1","4",0,"1","1",1,1,NA,0
"17522",2007,475,"NGA",0,0,"Nigeria",45,"NGA",0,36.22,NA,4,566,"Nigeria","NGA",566,1,4,"Nigeria","NIG","0","0","0","0","3","1",0,"1","1",0,0,0.850839613034944,0
"17523",2007,481,"GAB",0,0,"Gabon",116,"GAB",0,2,NA,-4,266,"Gabon","GAB",266,0,4,"Gabon","GAB","0","0","0","0","3","2",0,"1","1",0,0,0.792343443567234,0
"17524",2007,482,"CAF",0,0,"Central African Republic",71,"CAF",0,NA,NA,-1,140,"Central African Republic","CAF",140,0,4,"Central African Republic","CEN","0","0","0","0","1","2",0,"1","1",1,0,0.792156713838456,0
"17525",2007,483,"TCD",0,1,"Chad",109,"TCD",0,1.5,NA,-2,148,"Chad","TCD",148,0,4,"Chad","CHA","0","0","0","0","1","1",0,"1","1",1,0,0.855251669679789,0
"17526",2007,484,"COG",3,0,"Congo_Republic of the",112,"COG",0,1.6,NA,-4,178,"Congo","COG",178,0,4,"Congo","CON","0","0","0","0","1","2",0,"1","1",1,0,0.705802799051441,0
"17527",2007,490,"ZAR",1,1,"Congo_Democratic Republic of",111,"COD",0,0.18,NA,5,180,"Congo, Democratic Republic","COD",180,0,4,"Democratic Republic of the Congo","DRC","0","0","0","0",".a","3",0,"1","1",NA,1,0.709798950061405,0
"17528",2007,500,"UGA",0,0,"Uganda",50,"UGA",0,NA,NA,-1,800,"Uganda","UGA",800,0,4,"Uganda","UGA","0","0","0","0","1","1",0,"1","1",1,0,0.883593645864604,0
"17529",2007,501,"KEN",2,2,"Kenya",40,"KEN",0,NA,NA,7,404,"Kenya","KEN",404,1,4,"Kenya","KEN","0","0","0","0","1","1",0,"1","1",1,0,0.856007266118239,0
"17530",2007,510,"TZA",0,0,"Tanzania",47,"TZA",0,0.5,NA,-1,834,"Tanzania","TZA",834,0,4,"Tanzania","TAZ","0","0","0","0","1","1",0,"1","1",1,0,0.602540297889053,0
"17531",2007,516,"BDI",0,0,"Burundi",69,"BDI",0,NA,NA,6,108,"Burundi","BDI",108,1,4,"Burundi","BUI","0","0","0","0","1","3",0,"1","1",1,1,0.302561771446017,0
"17532",2007,517,"RWA",0,0,"Rwanda",129,"RWA",1,NA,NA,-3,646,"Rwanda","RWA",646,0,4,"Rwanda","RWA","1","0","1","0","1","3",1,"1","1",1,1,0.265531318295506,1
"17534",2007,522,"DJI",0,0,"Djibouti",113,"DJI",0,NA,NA,2,262,"Djibouti","DJI",262,0,4,"Djibouti","DJI","0","0","0","0","1","2",0,"1","1",1,0,0.650269608418161,0
"17535",2007,530,"ETH",0,0,"Ethiopia",38,"ETH",1,4.28e-10,NA,-3,231,"Ethiopia (1993-)","ETH",231,0,4,"Ethiopia","ETH","0","0","0","0","3","1",0,"1","0",0,0,0.785809817699141,0
"17537",2007,540,"AGO",0,0,"Angola",104,"AGO",0,8,NA,-2,24,"Angola","AGO",24,0,4,"Angola","ANG","0","0","1","0","1","3",1,"1","0",1,1,0.77755683039738,0
"17538",2007,541,"MOZ",0,0,"Mozambique",57,"MOZ",0,NA,NA,5,508,"Mozambique","MOZ",508,0,4,"Mozambique","MZM","0","0","0","0","1","3",0,"1","1",1,1,NA,0
"17539",2007,551,"ZMB",0,0,"Zambia",61,"ZMB",0,NA,NA,5,894,"Zambia","ZMB",894,0,4,"Zambia","ZAM","0","0","0","0","1","2",0,"1","1",1,0,0.731722431158334,0
"17540",2007,552,"ZWE",0,0,"Zimbabwe",62,"ZWE",0,NA,NA,-4,716,"Zimbabwe","ZWE",716,0,4,"Zimbabwe","ZIM","0","0","0","0","1","1",0,"1","1",1,0,0.408971712154345,0
"17541",2007,553,"MWI",0,0,"Malawi",87,"MWI",0,NA,NA,6,454,"Malawi","MWI",454,1,4,"Malawi","MAW","0","0","0","0","1","1",0,"1","1",1,0,0.790884287465396,0
"17542",2007,560,"ZAF",0,0,"South Africa",8,"ZAF",0,0.015,NA,9,710,"South Africa","ZAF",710,0,4,"South Africa","SAF","0","0","0","0","1","3",0,"1","0",1,1,0.85638887288396,0
"17543",2007,565,"NAM",0,0,"Namibia",127,"NAM",0,NA,NA,6,516,"Namibia","NAM",516,0,4,"Namibia","NAM","0","0","0","0","1","3",0,"1","1",1,1,0.751580770275396,0
"17544",2007,570,"LSO",0,0,"Lesotho",85,"LSO",0,NA,NA,8,426,"Lesotho","LSO",426,0,4,"Lesotho","LES","0","0","0","0","1","4",0,"1","0",1,1,0.306243724057387,0
"17545",2007,571,"BWA",0,0,"Botswana",68,"BWA",0,NA,NA,8,72,"Botswana","BWA",72,0,4,"Botswana","BOT","0","0","0","0","1","1",0,"1","0",1,0,0.409781426904127,0
"17547",2007,580,"MDG",0,0,"Madagascar",125,"MDG",0,NA,NA,7,450,"Madagascar","MDG",450,1,4,"Madagascar","MAG","0","0","0","0","3","2",0,"1","1",0,0,0.135968913797694,0
"17548",2007,590,"MUS",0,0,"Mauritius",180,"MUS",0,NA,NA,10,480,"Mauritius","MUS",480,1,4,"Mauritius","MAS","0","0","0","0","1","2",0,"1","0",1,0,0.466857344669721,0
"17550",2007,600,"MAR",0,0,"Morocco",90,"MAR",0,0.000988,NA,-6,504,"Morocco","MAR",504,0,3,"Morocco","MOR","0","0","1","0","1","3",1,"1","0",1,1,0.557230366704405,0
"17551",2007,615,"DZA",0,0,"Algeria",103,"DZA",0,12.27,NA,2,12,"Algeria","DZA",12,0,3,"Algeria","ALG","0","1","0","0","1","3",1,"1","1",1,1,0.364820416026368,0
"17552",2007,616,"TUN",0,0,"Tunisia",98,"TUN",1,0.4,NA,-4,788,"Tunisia","TUN",788,0,3,"Tunisia","TUN","0","1","1","0","1","4",1,"1","1",1,1,0.0374667076020382,1
"17554",2007,625,"SDN",0,0,"Sudan",33,"SDN",0,5,NA,-4,736,"Sudan (-2011)","SDN",736,0,4,"Sudan","SUD","0","0","0","0","3","4",1,"1","1",0,1,0.746214923863479,0
"17555",2007,630,"IRN",0,0,"Iran",79,"IRN",1,136.27,NA,-6,364,"Iran","IRN",364,0,3,"Iran","IRN","0","0","1","0","1","2",1,"1","1",1,0,0.743925804849388,1
"17556",2007,640,"TUR",0,3,"Turkey",99,"TUR",0,0.3,NA,7,792,"Turkey","TUR",792,1,3,"Turkey","TUR","1","0","1","0","1","3",1,"1","0",1,1,0.470163067978676,0
"17557",2007,645,"IRQ",0,0,"Iraq",80,"IRQ",1,115,NA,NA,368,"Iraq","IRQ",368,0,3,"Iraq","IRQ","0","0","1","0","3","3",1,"1","0",0,1,0.437192254266577,1
"17558",2007,651,"EGY",0,1,"Egypt",13,"EGY",1,3.7,NA,-3,818,"Egypt","EGY",818,0,3,"Egypt","EGY","0","0","1","0","1","4",1,"1","1",1,1,0.0311783808799675,1
"17559",2007,652,"SYR",0,0,"Syria",97,"SYR",1,2.5,NA,-7,760,"Syria","SYR",760,0,3,"Syria","SYR","0","0","1","0","1","2",1,"1","1",1,0,0.211940233369575,1
"17560",2007,660,"LBN",1,1,"Lebanon",44,"LBN",0,NA,NA,6,422,"Lebanon","LBN",422,0,3,"Lebanon","LEB","0","0","0","0","1","2",0,"1","0",1,0,0.132321729704515,0
"17561",2007,663,"JOR",0,0,"Jordan",83,"JOR",1,0.001,NA,-3,400,"Jordan","JOR",400,0,3,"Jordan","JOR","0","0","0","0","1","1",0,"1","0",1,0,0.0413817224050873,0
"17562",2007,666,"ISR",1,3,"Israel",169,"ISR",0,0.00196,NA,10,376,"Israel","ISR",376,1,3,"Israel","ISR","0","0","1","0","1","3",1,"1","0",1,1,0.356019489048384,0
"17564",2007,679,"YEM",0,0,"Yemen",14,"YEM",0,3,NA,-2,887,"Yemen","YEM",887,0,3,"Yemen","YEM","0","0","0","0","1","2",0,"1","1",1,0,NA,0
"17565",2007,690,"KWT",0,0,NA,NA,NA,NA,NA,NA,NA,414,"Kuwait","KWT",414,0,3,"Kuwait","KUW","0","0","0","1","1","2",1,"1","0",1,0,0.762200782968619,NA
"17566",2007,692,"BHR",0,0,NA,NA,NA,NA,NA,NA,NA,48,"Bahrain","BHR",48,0,3,"Bahrain","BAH","0","0","0","0","1","2",0,"1","0",1,0,0.560434941162667,NA
"17567",2007,694,"QAT",0,0,"Qatar",94,"QAT",1,15.207,NA,-10,634,"Qatar","QAT",634,0,3,"Qatar","QAT","0","0","0","1","1",".a",1,"1","0",1,NA,0.71139751559411,1
"17568",2007,696,"ARE",0,0,NA,NA,NA,NA,NA,NA,NA,784,"United Arab Emirates","ARE",784,0,3,"United Arab Emirates","UAE","0","0","0","1","3","2",1,"1","0",0,0,0.690814219846118,NA
"17569",2007,698,"OMN",0,0,NA,NA,NA,NA,NA,NA,NA,512,"Oman","OMN",512,0,3,"Oman","OMA","0","0","0","1","1","3",1,"1","0",1,1,0.547956195326577,NA
"17570",2007,700,"AFG",0,1,"Afghanistan",36,"AFG",0,NA,NA,NA,4,"Afghanistan","AFG",4,0,8,"Afghanistan","AFG","1","1","0","0","1","3",0,"1","1",1,1,0.749490590641178,0
"17571",2007,701,"TKM",0,0,"Turkmenistan",136,"TKM",1,0.6,NA,-9,795,"Turkmenistan","TKM",795,0,1,"Turkmenistan","TKM","0","1","1","0","1","2",1,"1","1",1,0,0.306496292471742,1
"17572",2007,702,"TJK",0,0,"Tajikistan",133,"TJK",1,0.012,NA,-3,762,"Tajikistan","TJK",762,0,1,"Tajikistan","TAJ","0","0","1","0","1","4",1,"1","1",1,1,0.417772925926331,1
"17573",2007,703,"KGZ",1,1,"Kyrgyzstan",122,"KGZ",0,0.04,NA,3,417,"Kyrgyzstan","KGZ",417,1,1,"Kyrgyzstan","KYR","0","0","0","0","1","2",0,"1","1",1,0,0.537625124718481,0
"17574",2007,704,"UZB",0,0,"Uzbekistan",140,"UZB",1,0.594,NA,-9,860,"Uzbekistan","UZB",860,0,1,"Uzbekistan","UZB","0","0","1","0","1","2",1,"1","1",1,0,0.351621932351909,1
"17575",2007,705,"KAZ",0,0,"Kazakhstan",121,"KAZ",0,30,NA,-6,398,"Kazakhstan","KAZ",398,0,1,"Kazakhstan","KZK","0","0","0","0","1","4",0,"1","1",1,1,0.590455300854211,0
